,Release Date,Season,Episode,title,Name,text
6656,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: You're Kingsguard, Clegane. You must beat them back or they're going to take this city. Your king's city."
6657,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: Fuck the Kingsguard. Fuck the city. Fuck the king.
6658,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Loose!
6659,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Put your backs into it!
6660,2012-05-27,Season 2,Episode 9,Blackwater,man,"man: All right, get up!"
6661,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Clear!
6662,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Forward!
6663,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Forward ladders!
6664,2012-05-27,Season 2,Episode 9,Blackwater,men,men: Heave! Heave!
6665,2012-05-27,Season 2,Episode 9,Blackwater,lancel,"lancel: Your Grace, the queen has sent me to bring you back to the Red Keep."
6666,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: If you won't defend your own city, why should they?"
6667,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: What would you have me do?
6668,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Lead. Get down there and lead your people against the invaders who want to kill them.
6669,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: What did my mother say exactly? Did she have urgent business with me?
6670,2012-05-27,Season 2,Episode 9,Blackwater,lancel,"lancel: She did not say, Your Grace."
6671,2012-05-27,Season 2,Episode 9,Blackwater,man,man: All men to the battlements!
6672,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Ser Boros, Ser Mandon, stay with my uncle and represent the king on the field of battle."
6673,2012-05-27,Season 2,Episode 9,Blackwater,man,"man: Archers, hold your line or I'll kill you myself."
6674,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Stand fast!
6675,2012-05-27,Season 2,Episode 9,Blackwater,man,"man: No! Get up, you fool."
6676,2012-05-27,Season 2,Episode 9,Blackwater,man,man: We need more arrows!
6677,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Where is the king? Why isn't he with us?
6678,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Who are we fighting for?
6679,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Who leads us?
6680,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: I'll lead the attack. I'll lead the attack!
6681,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Yes.
6682,2012-05-27,Season 2,Episode 9,Blackwater,man,man: What are you talking about?
6683,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Pod, my helmet. Ser Mandon, you will bear the king's banner. Men, form up. Men Men! They say I'm half a man. But what does that make the lot of you?"
6684,2012-05-27,Season 2,Episode 9,Blackwater,man,man: The only way out is through the gates. And they're at the gates.
6685,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: There's another way out. I'm going to show you. We'll come out behind them and fuck them in their arses.
6686,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Don't fight for your king and don't fight for his kingdoms. Don't fight for honor. Don't fight for glory. Don't fight for riches, because you won't get any. This is your city Stannis means to sack. That's your gate he's ramming. If he gets in, it will be your houses he burns, your gold he steals, your women he will rape."
6687,2012-05-27,Season 2,Episode 9,Blackwater,men,men: Heave! Heave! Heave!
6688,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Those are brave men knocking at our door. Let's go kill them.
6689,2012-05-27,Season 2,Episode 9,Blackwater,lancel,"lancel: The battle is lost, Your Grace. Stannis' troops are at the gates. When the gold cloaks saw the king leaving, they lost all heart."
6690,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Where is my son?
6691,2012-05-27,Season 2,Episode 9,Blackwater,lancel,lancel: I want to escort him back to the battle.
6692,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Why do I care what you want? Bring me-
6693,2012-05-27,Season 2,Episode 9,Blackwater,lancel,lancel: Now listen to me-
6694,2012-05-27,Season 2,Episode 9,Blackwater,stark,"stark: Don't be afraid. The queen has raised the drawbridge. This is the safest place we can be. Joffrey's not hurt. He's fighting bravely. His knights have rallied behind him. They will save the city. Shall we sing a hymn? Gentle mother, fount of mercy..."
6695,2012-05-27,Season 2,Episode 9,Blackwater,all,"all: Save our sons from war, we pray."
6696,2012-05-27,Season 2,Episode 9,Blackwater,shae,shae: You must go. Run to your chamber and bar your door. Stannis won't hurt you. This one will.
6697,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: Come with me.
6698,2012-05-27,Season 2,Episode 9,Blackwater,shae,shae: I need to say goodbye to someone.
6699,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: The queen said they'd rape everyone.
6700,2012-05-27,Season 2,Episode 9,Blackwater,shae,shae: No one is raping me.
6701,2012-05-27,Season 2,Episode 9,Blackwater,shae,shae: Go. Run.
6702,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: The lady is starting to panic.
6703,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: What are you doing here?
6704,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: Not here for long. I'm going.
6705,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: Where?
6706,2012-05-27,Season 2,Episode 9,Blackwater,clegane,"clegane: Someplace that isn't burning. North, might be. Could be."
6707,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: What about the king?
6708,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: He can die just fine on his own.
6709,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: I can take you with me. Take you to Winterfell.
6710,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: I'll keep you safe. Do you want to go home?
6711,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: I'll be safe here. Stannis won't hurt me.
6712,2012-05-27,Season 2,Episode 9,Blackwater,clegane,clegane: Look at me. Stannis is a killer. The Lannisters are killers. Your father was a killer. Your brother is a killer. Your sons will be killers someday. The world is built by killers. So you'd better get used to looking at them.
6713,2012-05-27,Season 2,Episode 9,Blackwater,stark,stark: You won't hurt me.
6714,2012-05-27,Season 2,Episode 9,Blackwater,clegane,"clegane: No, little bird, I won't hurt you."
6715,2012-05-27,Season 2,Episode 9,Blackwater,men,men: Heave!
6716,2012-05-27,Season 2,Episode 9,Blackwater,man,"man: Come on, you bastards! Get up those ladders!"
6717,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Attack!
6718,2012-05-27,Season 2,Episode 9,Blackwater,men,men: Roll it over!
6719,2012-05-27,Season 2,Episode 9,Blackwater,all,all: Halfman! Halfman! Halfman!
6720,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Oh, fuck me."
6721,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Shh! Be calm, my sweet."
6722,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: They're still fighting.
6723,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: No one's going to hurt you. I'll tell you a story. You know the one about the mother lion and her little cub? They lived in the woods.
6724,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: The Kingswood?
6725,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Yes, my love. In the Kingswood, there lived a mother and her cub. She loved him very much. But there were other things that lived in the woods. Evil things."
6726,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Like what?
6727,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Like stags.
6728,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Stags aren't evil. They only eat grass.
6729,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: And wolves.
6730,2012-05-27,Season 2,Episode 9,Blackwater,podrick,podrick: My lord.
6731,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: He could hear them howling in the night. The little cub was frightened. His mother said, ""You are a lion, my son. You mustn't be afraid."""
6732,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: For one day, all the beasts will bow to you. You will be king. All the stags will bow. All the wolves will bow. The bears in the north and the foxes of the south, all the birds in the sky and the beasts in the sea, they will all come to you, little lion, to rest a crown upon your head."
6733,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: And the cub said, ""Will I be strong and fierce like my father?"""
6734,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: Yes,"" said his mother. ""You will be strong and fierce just like your father."
6735,2012-05-27,Season 2,Episode 9,Blackwater,lannister,"lannister: I will keep you safe, my love. I promise you."
6736,2012-05-27,Season 2,Episode 9,Blackwater,man,man: Back to the boats!
6737,2012-05-27,Season 2,Episode 9,Blackwater,baratheon,"baratheon: Stand and fight! Stand and fight, damn you!"
6738,2012-05-27,Season 2,Episode 9,Blackwater,baratheon,baratheon: No!
6739,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: Father.
6740,2012-05-27,Season 2,Episode 9,Blackwater,lannister,lannister: The battle is over. We have won.
6741,2012-05-27,Season 2,Episode 9,Blackwater,singer,"singer: And who are you,"" the proud lord said / ""That I must bow so low?"" / ""Only a cat of a different coat / That's all the truth I know / In a coat of gold or a coat of red / A lion still has claws / And mine are long and sharp, my lord / As long and sharp as yours"" / And so he spoke, and so he spoke / That Lord of Castamere / But now the rains weep o'er his hall / With no one there to hear / Yes, now the rains weep o'er his hall / And not a soul to hear"
6742,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,lannister: Pod.
6743,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,lannister: Pod! Find Bronn or Varys. Tell them I am here with Maester Pycelle. Tell them I am very much alive.
6744,2012-06-03,Season 2,Episode 10,Valar Morghulis,podrick,"podrick: Yes, my lord."
6745,2012-06-03,Season 2,Episode 10,Valar Morghulis,pycelle,pycelle: Would you like something for the pain?
6746,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,lannister: What happened?
6747,2012-06-03,Season 2,Episode 10,Valar Morghulis,pycelle,pycelle: The murderer and traitor Stannis Baratheon suffered a stunning defeat at the hands of your father.
6748,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,lannister: Where am I?
6749,2012-06-03,Season 2,Episode 10,Valar Morghulis,pycelle,"pycelle: These are your new chambers. A little cramped, perhaps, but you don't need much room, do you? You are no longer Hand of the King."
6750,2012-06-03,Season 2,Episode 10,Valar Morghulis,pycelle,"pycelle: Oh, For your trouble."
6751,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: I, Joffrey of the House Baratheon, first of my name, the rightful King of the Andals and the First Men, Lord of the Seven Kingdoms and Protector of the Realm, do hereby proclaim my grandfather, Tywin Lannister, the savior of the city and the Hand of the King."
6752,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: Thank you, Your Grace."
6753,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: Lord Petyr Baelish, step forward."
6754,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: For your good service and ingenuity in uniting the Houses of Lannister and Tyrell, I declare that you shall be granted the castle of Harrenhal with all its attendant lands and incomes to be held by your sons and grandsons from this day until the end of time."
6755,2012-06-03,Season 2,Episode 10,Valar Morghulis,baelish,"baelish: You honor me beyond words, Your Grace. I shall have to acquire some sons and grandsons."
6756,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,lannister: Ser Loras Tyrell.
6757,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: Your house has come to our aid. The whole realm is in your debt, none more so than I. If your family would ask anything of me, ask it, and it shall be yours."
6758,2012-06-03,Season 2,Episode 10,Valar Morghulis,loras,"loras: Your Grace, my sister Margaery, her husband was taken from us before... She remains innocent. I would ask you to find it in your heart to do us the great honor of joining our houses."
6759,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: Is this what you want, Lady Margaery?"
6760,2012-06-03,Season 2,Episode 10,Valar Morghulis,tyrell,"tyrell: With all my heart, Your Grace. I have come to love you from afar. Tales of your courage and wisdom have never been far from my ears. And those tales have taken root deep inside of me."
6761,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: I, too, have heard tales of your beauty and grace, but the tales do not do you justice, my lady. It would be an honor to return your love, but I am promised to another. A king must keep his word."
6762,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: Your Grace, in the judgment of your Small Council, it would be neither proper nor wise for you to wed the daughter of a man beheaded for treason, a girl whose brother is in open rebellion against the throne as we speak. For the good of the realm, your councilors beg you to set Sansa Stark aside."
6763,2012-06-03,Season 2,Episode 10,Valar Morghulis,crowd,crowd: Margaery! We want Margaery!
6764,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: I would like to heed your wishes and the wishes of my people, but I took a holy vow."
6765,2012-06-03,Season 2,Episode 10,Valar Morghulis,pycelle,"pycelle: Your Grace, the gods do indeed hold betrothal solemn, but your father, blessed be his memory, made this pact before the Starks revealed their falseness. I have consulted with the High Septon and he assures me that their crimes against the realm free you from any promise you have made to them in the sight of the gods."
6766,2012-06-03,Season 2,Episode 10,Valar Morghulis,lannister,"lannister: The gods are good. I am free to heed my heart. Ser Loras, I will gladly wed your sweet sister. You will be my queen and I will love you from this day until my last day."
6767,2012-06-03,Season 2,Episode 10,Valar Morghulis,baelish,baelish: My lady. My sincerest condolences.
6768,2012-06-03,Season 2,Episode 10,Valar Morghulis,stark,stark: They're right. I'm not good enough for him.
6769,2012-06-03,Season 2,Episode 10,Valar Morghulis,baelish,"baelish: You shouldn't say that. You'll be good enough for many things. He'll still enjoy beating you. And now that you're a woman, he'll be able to enjoy you in other ways as well."
