,Release Date,Season,Episode,title,Name,text
255,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei And your dress. Did you make it?
256,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei Such talent. You must make something for me.
257,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei I hear we might share a grandchild someday.
258,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn I hear the same.
259,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei Your daughter will do well in the capital. Such a beauty shouldn't stay hidden up here forever.
260,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard Your pardon.
261,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime I hear we might be neighbors soon. I hope it's true.
262,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,"eddard Yes, the king has honored me with his offer."
263,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,"jaime I'm sure we'll have a tournament to celebrate the new title, if you accept. It would be good to have you in the field. The competition has become a bit stale."
264,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard I don't fight in tournaments.
265,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime No? Getting a little old for it?
266,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,"eddard I don't fight in tournaments because when I fight a man for real, I don't want him to know what I can do."
267,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime Well said.
268,2011-04-17,Season 1,Episode 1,Winter is Coming,sansa,sansa Arya!
269,2011-04-17,Season 1,Episode 1,Winter is Coming,robb,robb Time for bed.
270,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,"eddard I'm a Northman. I belong here with you, not down south in that rat's nest they call a capital."
271,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn I won't let him take you.
272,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard The king takes what he wants. That's why he's king.
273,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,"catelyn I'll say, ‘Listen, fat man, you are not taking my husband anywhere. He belongs to me now.'"
274,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard How did he get so fat?
275,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn He only stops eating when it's time for a drink.
276,2011-04-17,Season 1,Episode 1,Winter is Coming,a,"a It's Maester Luwin, my lord."
277,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard Send him in.
278,2011-04-17,Season 1,Episode 1,Winter is Coming,luwin,"luwin Pardon, my lord, my lady. A rider in the night from your sister."
279,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard Stay.
280,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn This was sent from the Eyrie. What's she doing at the Eyrie? She hasn't been back there since her wedding.
281,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard What news?
282,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn She's fled the capital. She says Jon Arryn was murdered. By the Lannisters. She says the king is in danger.
283,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,"eddard She's fresh widowed, Cat. She doesn't know what she's saying."
284,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,"catelyn Lysa's head would be on a spike right now if the wrong people had found that letter. Do you think she would risk her life, her son's life, if she wasn't certain her husband was murdered?"
285,2011-04-17,Season 1,Episode 1,Winter is Coming,luwin,"luwin If this news is true, and the Lannisters conspire against the throne, who but you can protect the king?"
286,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn They murdered the last Hand. Now you want Ned to take the job.
287,2011-04-17,Season 1,Episode 1,Winter is Coming,luwin,"luwin The king rode for a month to ask Lord Stark's help. He's the only one he trusts. You swore the king an oath, my lord."
288,2011-04-17,Season 1,Episode 1,Winter is Coming,catelyn,catelyn He spent half his life fighting Robert's wars. He owes him nothing. Your father and brother rode south once on a king's demand.
289,2011-04-17,Season 1,Episode 1,Winter is Coming,luwin,luwin A different time. Different king.
290,2011-04-17,Season 1,Episode 1,Winter is Coming,viserys,viserys When do I meet with the Khal? We need to begin planning the invasion.
291,2011-04-17,Season 1,Episode 1,Winter is Coming,illyrio,"illyrio If Khal Drogo has promised you a crown, you shall have it."
292,2011-04-17,Season 1,Episode 1,Winter is Coming,viserys,viserys When?
293,2011-04-17,Season 1,Episode 1,Winter is Coming,illyrio,illyrio When their omens favor war.
294,2011-04-17,Season 1,Episode 1,Winter is Coming,viserys,viserys I piss on Dothraki omens. I waited 17 years to get my throne back.
295,2011-04-17,Season 1,Episode 1,Winter is Coming,illyrio,illyrio A Dothraki wedding without at least three deaths is considered a dull affair.
296,2011-04-17,Season 1,Episode 1,Winter is Coming,jorah,jorah A small gift for the new Khaleesi. Songs and histories from the Seven Kingdoms.
297,2011-04-17,Season 1,Episode 1,Winter is Coming,daenerys,"daenerys Thank you, ser. Are you from my country?"
298,2011-04-17,Season 1,Episode 1,Winter is Coming,jorah,"jorah Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king."
299,2011-04-17,Season 1,Episode 1,Winter is Coming,illyrio,"illyrio Dragons' eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful."
300,2011-04-17,Season 1,Episode 1,Winter is Coming,daenerys,"daenerys Thank you, Magister."
301,2011-04-17,Season 1,Episode 1,Winter is Coming,daenerys,"daenerys She's beautiful. … Ser Jorah, I don't know how to say ‘thank you' in Dothraki."
302,2011-04-17,Season 1,Episode 1,Winter is Coming,jorah,jorah There is no word for ‘thank you' in Dothraki.
303,2011-04-17,Season 1,Episode 1,Winter is Coming,viserys,viserys Make him happy.
304,2011-04-17,Season 1,Episode 1,Winter is Coming,khal,khal No.
305,2011-04-17,Season 1,Episode 1,Winter is Coming,daenerys,daenerys Do you know the Common Tongue?
306,2011-04-17,Season 1,Episode 1,Winter is Coming,daenerys,daenerys Is ‘no' the only word that you know?
307,2011-04-17,Season 1,Episode 1,Winter is Coming,sandor,"sandor Rough night, Imp?"
308,2011-04-17,Season 1,Episode 1,Winter is Coming,tyrion,"tyrion If I get through this without squirting from one end or the other, it will be a miracle."
309,2011-04-17,Season 1,Episode 1,Winter is Coming,sandor,sandor I didn't pick you for a hunter.
310,2011-04-17,Season 1,Episode 1,Winter is Coming,tyrion,tyrion The greatest in the land. My spear never misses.
311,2011-04-17,Season 1,Episode 1,Winter is Coming,sandor,sandor It's not hunting if you pay for it.
312,2011-04-17,Season 1,Episode 1,Winter is Coming,robert,robert Are you as good with a spear as you used to be?
313,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,"eddard No, but I'm still better than you."
314,2011-04-17,Season 1,Episode 1,Winter is Coming,robert,robert I know what I'm putting you through. Thank you for saying yes. I only ask you because I need you. You're a loyal friend. You hear me? A loyal friend. The last one I've got.
315,2011-04-17,Season 1,Episode 1,Winter is Coming,eddard,eddard I hope I'll serve you well.
316,2011-04-17,Season 1,Episode 1,Winter is Coming,robert,"robert You will. And I'll make sure you don't look so fucking grim all the time. Come on, boys, let's go kill some boar!"
317,2011-04-17,Season 1,Episode 1,Winter is Coming,bran,"bran Come on, you."
318,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei Stop. STOP.
319,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime Are you completely mad?
320,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei He saw us.
321,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime It's all right. It's all right.
322,2011-04-17,Season 1,Episode 1,Winter is Coming,cersei,cersei He saw us!
323,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,"jaime I heard you the first time. Quite the little climber, aren't you? How old are you, boy?"
324,2011-04-17,Season 1,Episode 1,Winter is Coming,bran,bran Ten
325,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime Ten.
326,2011-04-17,Season 1,Episode 1,Winter is Coming,jaime,jaime The things I do for love.
327,2011-04-24,Season 1,Episode 2,The Kingsroad,jorah,"jorah You need to drink, child... And eat."
328,2011-04-24,Season 1,Episode 2,The Kingsroad,daenerys,daenerys Isn't there anything else?
329,2011-04-24,Season 1,Episode 2,The Kingsroad,jorah,jorah The Dothraki have two things in abundance
330,2011-04-24,Season 1,Episode 2,The Kingsroad,doreah,doreah Khaleesi!
331,2011-04-24,Season 1,Episode 2,The Kingsroad,irri,irri Your hands.
332,2011-04-24,Season 1,Episode 2,The Kingsroad,jorah,"jorah We're still not far from Pentos, your Grace. Magister Illyrio has extended his hospitality. You'd be more comfortable there."
333,2011-04-24,Season 1,Episode 2,The Kingsroad,viserys,viserys I have no interest in hospitality or comfort. I'll stay with Drogo until he fulfils his end of the bargain and I have my crown.
334,2011-04-24,Season 1,Episode 2,The Kingsroad,jorah,"jorah As you wish, your Grace."
335,2011-04-24,Season 1,Episode 2,The Kingsroad,viserys,"viserys Well, Mormont, as brutish as this life is, I suppose it is preferable to beheading. What did Ned Stark want you for? Buying from a slaver?"
336,2011-04-24,Season 1,Episode 2,The Kingsroad,jorah,jorah Selling to one... Some poachers I caught on my land.
337,2011-04-24,Season 1,Episode 2,The Kingsroad,viserys,"viserys Under my reign, you won't be punished for such nonsense. You can rest assured of that."
338,2011-04-24,Season 1,Episode 2,The Kingsroad,joffrey,"joffrey Better-looking bitches than you're used to, Uncle. My mother's been looking for you. We ride for King's Landing today."
339,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion Before you go, you will call on Lord and Lady Stark and offer your sympathies."
340,2011-04-24,Season 1,Episode 2,The Kingsroad,joffrey,joffrey What good will my sympathies do them?
341,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion None. But it is expected of you. Your absence has already been noted.
342,2011-04-24,Season 1,Episode 2,The Kingsroad,joffrey,joffrey The boy means nothing to me. And I can't stand the wailing of women.
343,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion One word and I'll hit you again.
344,2011-04-24,Season 1,Episode 2,The Kingsroad,joffrey,joffrey I'm telling mother!
345,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion Go! Tell her. But first you will get to Lord and Lady Stark and you will fall on your knees in front of them and tell them how very sorry you are, that you are at their service, and that all your prayers are with them. Do you understand?"
346,2011-04-24,Season 1,Episode 2,The Kingsroad,joffrey,joffrey You can't...
347,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion Do you understand?
348,2011-04-24,Season 1,Episode 2,The Kingsroad,sandor,"sandor The Prince will remember that, little lord."
349,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion I hope so. If he forgets, be a good dog and remind him. Time for breakfast..."
350,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion Bread. And two of those little fish. And a mug of dark beer to wash it down. And bacon, burnt black."
351,2011-04-24,Season 1,Episode 2,The Kingsroad,jaime,jaime Little brother.
352,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion Beloved siblings.
353,2011-04-24,Season 1,Episode 2,The Kingsroad,myrcella,myrcella Is Bran going to die?
354,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion Apparently not.
355,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,cersei What do you mean?
356,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion The Maester says the boy may live.
357,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,"cersei It's no mercy, letting a child linger in such pain."
358,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion Only the gods know for certain. All the rest of us can do is pray. The charms of the north seem entirely lost on you.
359,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,cersei I still can't believe you're going. It's ridiculous even for you.
360,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion Where's your sense of wonder? The greatest structure ever built, the intrepid men of the Night's Watch, the wintry abode of the White Walkers."
361,2011-04-24,Season 1,Episode 2,The Kingsroad,jaime,jaime Tell me you're not thinking of taking the black.
362,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,tyrion And go celibate? The whores would go begging from Dorne to Casterly Rock. I just want to stand on top of the Wall and piss off the edge of the world.
363,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,cersei The children don't need to hear your filth. Come.
364,2011-04-24,Season 1,Episode 2,The Kingsroad,jaime,"jaime Even if the boy lives, he'll be a cripple, a grotesque. Give me a good clean death any day."
365,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion Speaking for the grotesques, I'd have to disagree. Death is so final, whereas life... Life is full of possibilities. I hope the boy does wake. I'd be very interested to hear what he has to say."
366,2011-04-24,Season 1,Episode 2,The Kingsroad,jaime,"jaime My dear brother, there are times you make me wonder whose side you're on."
367,2011-04-24,Season 1,Episode 2,The Kingsroad,tyrion,"tyrion My dear brother, you wound me. You know how much I love my family."
368,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,cersei Please.
369,2011-04-24,Season 1,Episode 2,The Kingsroad,catelyn,"catelyn I would have dressed, your Grace."
370,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,"cersei This is your home. I'm your guest. Handsome one, isn't he? I lost my first boy, a little black-haired beauty. He was a fighter too... Tried to beat the fever that took him. Forgive me. It's the last thing you need to hear right now."
371,2011-04-24,Season 1,Episode 2,The Kingsroad,catelyn,catelyn I never knew.
372,2011-04-24,Season 1,Episode 2,The Kingsroad,cersei,"cersei It was years ago. Robert was crazed, beat his hands bloody on the wall, all the things men do to show you how much they care... The boy looked just like him. Such a little thing... A bird without feathers. They came to take his body away and Robert held me. I screamed and I battled, but he held me. That little bundle. They took him away and I never saw him again. Never have visited the crypt, never. I pray to the Mother every morning and night that she return your child to you."
